query_id,task,max_score,score_gap,judgment
73,economics,0.8346488470980178,0.018478682897152376,INCORRECT
74,economics,0.8400517275687244,0.014470763197419467,INCORRECT
75,economics,0.7910711029965288,0.010664438458384162,CORRECT
76,economics,0.905499083676744,0.10822942591359441,INCORRECT
77,economics,0.8375426335137256,0.02734949055924507,INCORRECT
78,economics,0.7798830169319563,0.02105137198903073,CORRECT
79,economics,0.8372042072813073,0.004537741929031003,INCORRECT
80,economics,0.8686287935366206,0.036680473784939105,INCORRECT
81,economics,0.8219082416963421,0.016755441046158115,CORRECT
82,economics,0.7139799640200754,0.02408325216467211,INCORRECT
83,economics,0.816251579704418,0.020259724648945654,INCORRECT
84,economics,0.9421439015803597,0.15038195940794352,CORRECT
85,economics,0.7989535676767419,0.052479502613383744,CORRECT
86,economics,0.8059997706223545,0.02432725654112311,INCORRECT
87,economics,0.7324387469073529,0.031804212550493705,INCORRECT
88,economics,0.7843133618855744,0.04766688885235626,INCORRECT
89,economics,0.858957625171418,0.008338734337711484,INCORRECT
90,economics,0.793767017222566,0.002979559760495132,INCORRECT
91,economics,0.786517761088707,0.018710639732467338,INCORRECT
92,economics,0.8144026767425473,0.02608574863435842,INCORRECT
93,economics,0.8120770905436875,0.012627428821409548,INCORRECT
94,economics,0.8016173897168047,0.01512485663680252,INCORRECT
95,economics,0.823027773958914,0.011556867300308693,INCORRECT
96,economics,0.7888277291346016,0.010507612381077114,CORRECT
97,economics,0.8572975030802956,0.030034709742864596,CORRECT
98,economics,0.909231122706653,0.05904114735112842,INCORRECT
99,economics,0.835393724201868,0.013826746932766643,INCORRECT
100,economics,0.7816824324449615,0.022940340187349806,INCORRECT
101,economics,0.7802270552176442,0.02103588584574867,INCORRECT
102,economics,0.8094336546480484,0.02801887559372973,INCORRECT
0,leetcode,0.9014739414864772,0.10855524996901367,INCORRECT
1,leetcode,0.9287186975738395,0.11760165054360572,INCORRECT
2,leetcode,0.9159858257852899,0.12355590282399953,INCORRECT
3,leetcode,0.9027691044007473,0.07418076224309456,INCORRECT
4,leetcode,0.8143347982241241,0.010384378252960014,INCORRECT
5,leetcode,0.9401405965609185,0.08538026878419824,INCORRECT
6,leetcode,0.944054925129158,0.06448033762734606,INCORRECT
7,leetcode,0.9017077924529497,0.08366252523874584,INCORRECT
8,leetcode,0.8793414315433803,0.03206220927122283,INCORRECT
9,leetcode,0.9363382782468055,0.1263599279624782,INCORRECT
10,leetcode,0.8550669048969376,0.02665912493536493,INCORRECT
11,leetcode,0.8921186228913957,0.024244844740462845,INCORRECT
12,leetcode,0.8017501617134126,0.01184933493334872,INCORRECT
13,leetcode,0.8538411078150691,0.01280168384400815,INCORRECT
14,leetcode,0.7909496143486929,0.021051313373766534,INCORRECT
15,leetcode,0.8582161787009179,0.018781979752727773,INCORRECT
16,leetcode,0.8173595833360243,0.021871850265825277,INCORRECT
17,leetcode,0.8659011899153868,0.04940791268053779,INCORRECT
18,leetcode,0.8173516863858438,0.013373761645511184,INCORRECT
19,leetcode,0.8010866948460027,0.013935128845096845,INCORRECT
20,leetcode,0.9055146289178877,0.10436950045701276,INCORRECT
21,leetcode,0.8358898155770068,0.03682616814097184,INCORRECT
22,leetcode,0.8609935746649641,0.03914493558294574,INCORRECT
23,leetcode,0.8465574135423404,0.051007880508527004,INCORRECT
24,leetcode,0.8705294805542807,0.041235650593144824,INCORRECT
25,leetcode,0.8303588358399914,0.01584110627835511,INCORRECT
26,leetcode,0.924541130069541,0.03125980764372738,CORRECT
27,leetcode,0.8560871201087067,0.03945098681689263,INCORRECT
28,leetcode,0.813889435344588,0.019021793750481852,INCORRECT
29,leetcode,0.8482738121936932,0.05147001401229023,INCORRECT
30,leetcode,0.8526726132675213,0.06079084697177162,INCORRECT
31,leetcode,0.808973338224511,0.01797084356719203,INCORRECT
32,leetcode,0.8595200384603732,0.033709488466724946,INCORRECT
33,leetcode,0.8967697942167074,0.06281792740993386,INCORRECT
34,leetcode,0.8450362973871276,0.022160767872244747,INCORRECT
35,leetcode,0.8318152907881083,0.028742908571723125,INCORRECT
36,leetcode,0.8579584821472267,0.05760765565362236,CORRECT
37,leetcode,0.8366136544945526,0.0393249789844633,INCORRECT
38,leetcode,0.852586746026736,0.03434221564921924,INCORRECT
39,leetcode,0.8478905204168395,0.02011406873536037,INCORRECT
40,leetcode,0.8863880981220035,0.02267220583467633,INCORRECT
41,leetcode,0.8602391131098088,0.03543448846435293,INCORRECT
42,leetcode,0.8972957487419748,0.0551263698932124,INCORRECT
43,leetcode,0.8549405107255666,0.06701206729612941,INCORRECT
44,leetcode,0.8652992728253075,0.07093476449343394,INCORRECT
45,leetcode,0.8447943183951898,0.021890951321166363,INCORRECT
46,leetcode,0.8955321933538479,0.05674915795962365,INCORRECT
47,leetcode,0.8624697251342094,0.047805888153482634,INCORRECT
48,leetcode,0.8418253665521982,0.04175584700595569,INCORRECT
49,leetcode,0.8646511327752592,0.03996000323889781,INCORRECT
50,leetcode,0.9190035347340219,0.061400887116484504,INCORRECT
51,leetcode,0.8590072692919604,0.03706195086133934,INCORRECT
52,leetcode,0.8535001094023558,0.05894664279116435,INCORRECT
53,leetcode,0.846322901574619,0.03687140363365038,INCORRECT
54,leetcode,0.837367628031613,0.029338644291712734,INCORRECT
55,leetcode,0.8337153723200756,0.02698400509266019,INCORRECT
56,leetcode,0.8832916768771187,0.07125871844889342,INCORRECT
57,leetcode,0.7743576272724826,0.006695589381655931,INCORRECT
58,leetcode,0.8567748113955052,0.03640855395755804,INCORRECT
59,leetcode,0.9294318492492116,0.09248275791876193,INCORRECT
60,leetcode,0.9070107362390851,0.05231999405566512,INCORRECT
61,leetcode,0.8412733672056305,0.03713600203763423,INCORRECT
62,leetcode,0.8843195850756351,0.02663298864110808,INCORRECT
63,leetcode,0.8967704838030142,0.10860865169439937,INCORRECT
64,leetcode,0.8192341566907524,0.02018879853444988,INCORRECT
65,leetcode,0.8139580636725644,0.029382277866395023,INCORRECT
66,leetcode,0.805444687383541,0.016963824683786544,INCORRECT
67,leetcode,0.7907915400995866,0.018600184186208457,INCORRECT
68,leetcode,0.84113450861665,0.024712747305882243,INCORRECT
69,leetcode,0.8706857533300274,0.08923617776669879,INCORRECT
70,leetcode,0.8338362563401981,0.04630212277679824,INCORRECT
71,leetcode,0.8373329527849076,0.05029853240577864,INCORRECT
72,leetcode,0.8578555430833502,0.05432295685323951,CORRECT
73,leetcode,0.8500469138801621,0.014225359329838705,INCORRECT
74,leetcode,0.8237653781421787,0.03409764372179214,INCORRECT
75,leetcode,0.8195427768393855,0.017160347639110896,INCORRECT
76,leetcode,0.845545729478139,0.026856730965835407,INCORRECT
77,leetcode,0.9036878894391355,0.10527638546427254,INCORRECT
78,leetcode,0.8780133382424112,0.0486769780884998,INCORRECT
79,leetcode,0.8603665573668378,0.06458832020666083,INCORRECT
80,leetcode,0.8798329256414381,0.05001245956161804,CORRECT
81,leetcode,0.8199013690851704,0.03400534551741852,INCORRECT
82,leetcode,0.858869862745568,0.013115517782431252,INCORRECT
83,leetcode,0.8253998478025923,0.028095466272248903,INCORRECT
84,leetcode,0.8210966133466465,0.01627280848892365,INCORRECT
85,leetcode,0.823764696229367,0.03148035283380146,INCORRECT
86,leetcode,0.8194950447552437,0.0059718918006712585,INCORRECT
87,leetcode,0.8250767650268819,0.016190281770751547,INCORRECT
88,leetcode,0.8570023833388241,0.005545609086938907,INCORRECT
89,leetcode,0.8705958569137954,0.04582666581210515,INCORRECT
90,leetcode,0.8774470965022059,0.02223702130860772,INCORRECT
91,leetcode,0.8400656237220219,0.025947487723443463,INCORRECT
92,leetcode,0.8821693996246871,0.03911026935870687,INCORRECT
93,leetcode,0.8159479675428879,0.025111446876010635,INCORRECT
94,leetcode,0.864734067100296,0.03990857920395352,INCORRECT
95,leetcode,0.8597723633956028,0.034207907606428,INCORRECT
96,leetcode,0.8771392617457249,0.01803473673852507,INCORRECT
97,leetcode,0.8124771188046243,0.014130998960608765,INCORRECT
98,leetcode,0.8656466162948275,0.01542004186834467,INCORRECT
99,leetcode,0.8357948389879811,0.06196067981612008,INCORRECT
100,leetcode,0.8905323207973316,0.08856224650884559,INCORRECT
101,leetcode,0.8944772097097202,0.09808052556394775,INCORRECT
102,leetcode,0.8327633715567946,0.04808773291248203,INCORRECT
103,leetcode,0.8583439168659013,0.07355604750759659,INCORRECT
104,leetcode,0.8188307909262036,0.008838523745857252,INCORRECT
105,leetcode,0.8627285420293831,0.05492009919394003,INCORRECT
106,leetcode,0.8289272499629943,0.05193638367135667,INCORRECT
107,leetcode,0.870952796695896,0.05712153583297608,INCORRECT
108,leetcode,0.8782163399483346,0.058567251518408914,INCORRECT
109,leetcode,0.8297792489508022,0.03713967546613406,INCORRECT
110,leetcode,0.8249610572725371,0.030857502289249328,INCORRECT
111,leetcode,0.8272774086829139,0.01691843340923649,INCORRECT
112,leetcode,0.795717666515835,0.013279132110636582,INCORRECT
113,leetcode,0.8257591828920186,0.023205391162054445,INCORRECT
114,leetcode,0.8037595761128508,0.022561058476134654,INCORRECT
115,leetcode,0.8593220088143999,0.016444196314626014,INCORRECT
116,leetcode,0.9004178185904427,0.07643392026883278,INCORRECT
117,leetcode,0.8505431597991828,0.019070468595464796,INCORRECT
118,leetcode,0.8343318899744586,0.018909401887039268,INCORRECT
119,leetcode,0.8049760372501005,0.013333257297350243,INCORRECT
120,leetcode,0.854731864104137,0.05083885437730218,INCORRECT
121,leetcode,0.8276805300500675,0.03831467153871648,INCORRECT
122,leetcode,0.8361972906636602,0.03603105984190147,INCORRECT
123,leetcode,0.9023217453807947,0.07412577524999098,INCORRECT
124,leetcode,0.8219319895921263,0.023206085394385623,INCORRECT
125,leetcode,0.8301160124565474,0.009781957932941454,INCORRECT
126,leetcode,0.8801322201187787,0.031834346321998885,INCORRECT
127,leetcode,0.800405889755519,0.0118114533994359,INCORRECT
128,leetcode,0.845130197132001,0.029780899176934494,INCORRECT
129,leetcode,0.8354300582092689,0.013211915172183453,INCORRECT
130,leetcode,0.8350454209252665,0.011444717660003545,INCORRECT
131,leetcode,0.8875635492036711,0.026276317424821505,CORRECT
132,leetcode,0.8804988930789827,0.08468086243766837,INCORRECT
133,leetcode,0.8154346782639428,0.010609039874156068,INCORRECT
134,leetcode,0.7896166164722218,0.019393016476604408,INCORRECT
135,leetcode,0.8613624268813687,0.027946069423270825,INCORRECT
136,leetcode,0.7982262248974219,0.0137756296384276,INCORRECT
137,leetcode,0.8150169015745516,0.01623950582097422,INCORRECT
138,leetcode,0.7827731310583596,0.008165723652339807,INCORRECT
139,leetcode,0.8107660862980357,0.0028790907370599417,INCORRECT
140,leetcode,0.8406977318656353,0.02081713112267536,INCORRECT
141,leetcode,0.8246741155878909,0.017750232802827615,INCORRECT
0,pony,0.8694251656580656,0.08388830184562168,INCORRECT
1,pony,0.7508067574945586,0.007463579743611781,CORRECT
2,pony,0.8185906890731984,0.02720273983260746,INCORRECT
3,pony,0.7983036715917157,0.016144111199413502,INCORRECT
4,pony,0.804568453714916,0.02493268909257851,INCORRECT
5,pony,0.7663937639649849,0.01989568937127384,INCORRECT
6,pony,0.7743890572880178,0.015576060063939856,INCORRECT
7,pony,0.7870424615765269,0.016913035840813606,INCORRECT
8,pony,0.8032494124034616,0.023744542202356778,INCORRECT
9,pony,0.7996511910948911,0.016417264729746583,CORRECT
10,pony,0.7784415040417926,0.023346359215037027,INCORRECT
11,pony,0.7937862961819692,0.019911457427997048,INCORRECT
12,pony,0.7737872706179632,0.02307903036616954,INCORRECT
13,pony,0.782815636004226,0.016385273491613228,INCORRECT
14,pony,0.773732761505855,0.01801230902078499,INCORRECT
15,pony,0.7629079857392831,0.0179997675134258,INCORRECT
16,pony,0.8005735385500269,0.021857021492144746,INCORRECT
17,pony,0.7909136341105472,0.018009895679684584,CORRECT
18,pony,0.7979788222320476,0.020939949433816163,INCORRECT
19,pony,0.8195885478483963,0.0256565586037647,INCORRECT
20,pony,0.8225835711171546,0.056589286087382895,INCORRECT
21,pony,0.8012651837169666,0.022242657385190268,INCORRECT
22,pony,0.7685253243303517,0.018279743458071485,INCORRECT
23,pony,0.8184220424870521,0.054882837976807375,INCORRECT
24,pony,0.8305273452467989,0.05844076657064401,INCORRECT
25,pony,0.7986464392475014,0.01606937383814866,INCORRECT
26,pony,0.8079421430956316,0.025215820811468448,CORRECT
27,pony,0.7980030918230328,0.021662007002930972,INCORRECT
28,pony,0.7721332450898265,0.024091467204023886,INCORRECT
29,pony,0.8147277443614742,0.023005016203947792,INCORRECT
30,pony,0.7811387523745033,0.012942163095863934,INCORRECT
31,pony,0.768696213378381,0.014691179336142057,INCORRECT
32,pony,0.7772036494469846,0.019866498435394786,INCORRECT
33,pony,0.808179328229111,0.008875060408640834,INCORRECT
34,pony,0.8036675048663064,0.01781857187246272,CORRECT
35,pony,0.8338775488624625,0.044256519056282695,CORRECT
36,pony,0.7885623154910875,0.017995277196382387,CORRECT
37,pony,0.7999297214885475,0.008867349766291666,INCORRECT
38,pony,0.8203215522497077,0.020848170535356814,CORRECT
39,pony,0.8561091369560182,0.07074475906662625,INCORRECT
40,pony,0.7897439989104755,0.026371111109504408,INCORRECT
41,pony,0.7981311136724661,0.027126403479540873,INCORRECT
42,pony,0.8181017164093074,0.03206247311790755,CORRECT
43,pony,0.7931678253018631,0.021206030335189974,INCORRECT
44,pony,0.8427544689928483,0.05932233759654626,INCORRECT
45,pony,0.7968462509847897,0.0114355062596877,CORRECT
46,pony,0.7735308092591141,0.011590941939610966,INCORRECT
47,pony,0.7827402078605414,0.017971255995515634,INCORRECT
48,pony,0.8761254959478297,0.046942331189007036,INCORRECT
49,pony,0.7845713836344743,0.023753043787501538,INCORRECT
50,pony,0.7912375688427755,0.007008978488917239,INCORRECT
51,pony,0.8000141522174266,0.029411872431027608,CORRECT
52,pony,0.7929099931754447,0.022919815888416628,INCORRECT
53,pony,0.7785039359665622,0.016806569286795803,INCORRECT
54,pony,0.7724006848243751,0.015297839190886453,INCORRECT
55,pony,0.7557935543056329,0.015062460501534591,INCORRECT
56,pony,0.7717254400445698,0.01254322744415437,INCORRECT
57,pony,0.7871609355536684,0.024574731607584277,INCORRECT
58,pony,0.7927142269268511,0.018654195538562512,INCORRECT
59,pony,0.8287059500417615,0.036992235818250285,CORRECT
60,pony,0.7757195537458286,0.014052495544866872,INCORRECT
61,pony,0.779493114206744,0.018007136251719902,INCORRECT
62,pony,0.806706672071138,0.022293703566669598,INCORRECT
63,pony,0.8167471340350914,0.026308240739929656,INCORRECT
64,pony,0.7716319324428016,0.01796917308724888,INCORRECT
65,pony,0.799855622940197,0.026123048626348178,INCORRECT
66,pony,0.7920186932428348,0.028762654911865693,INCORRECT
67,pony,0.7649600539582232,0.01484185493493062,INCORRECT
68,pony,0.7708283165621528,0.027850422005925912,INCORRECT
69,pony,0.8301258039964459,0.03664755854548807,INCORRECT
70,pony,0.7484864687448437,0.010358445996401122,INCORRECT
71,pony,0.7751272631934826,0.020794691478441707,INCORRECT
72,pony,0.799781013688671,0.01904629707948513,INCORRECT
73,pony,0.7743383621514993,0.01363770302962486,INCORRECT
74,pony,0.841621728688223,0.05643101966738295,INCORRECT
75,pony,0.8081089474139924,0.02454015111377783,INCORRECT
76,pony,0.7888041643673288,0.026428826466753375,INCORRECT
77,pony,0.75468689429766,0.010787480235532443,INCORRECT
78,pony,0.7713408696154874,0.012604578528503496,INCORRECT
79,pony,0.795101054616513,0.014417733837005953,INCORRECT
80,pony,0.814223464500228,0.023160308646443584,INCORRECT
81,pony,0.7566489848466299,0.020158182966256044,INCORRECT
82,pony,0.773678866992537,0.025061563802878273,CORRECT
83,pony,0.747439609378811,0.01640619041476843,INCORRECT
84,pony,0.7648308356660548,0.012876124888612006,INCORRECT
85,pony,0.7798327194181536,0.025874279101025355,INCORRECT
86,pony,0.796678826548056,0.025819478329046963,INCORRECT
87,pony,0.7999466063740647,0.020368437697513953,INCORRECT
88,pony,0.7955550213433177,0.01167452174805228,INCORRECT
89,pony,0.7467522672160195,0.005667331237190765,CORRECT
90,pony,0.8079452513512039,0.0309465574043023,INCORRECT
91,pony,0.8518209898813549,0.05997658590815569,INCORRECT
92,pony,0.7866878870461773,0.01159506157357848,INCORRECT
93,pony,0.7983536824791257,0.024732616921465,INCORRECT
94,pony,0.7566809696384201,0.014013300686232077,INCORRECT
95,pony,0.7502794060480698,0.0217145605495096,INCORRECT
96,pony,0.778113442875786,0.03083096375024641,INCORRECT
97,pony,0.8080716646364678,0.024208205418340123,INCORRECT
98,pony,0.791449573066282,0.020273835543581753,INCORRECT
99,pony,0.7691470624379975,0.015035574150683573,INCORRECT
100,pony,0.7792147939368002,0.013502257106633553,INCORRECT
101,pony,0.7727060302659504,0.012856527560734743,INCORRECT
102,pony,0.8052347538841811,0.011740308254943654,CORRECT
103,pony,0.7544795589004254,0.01125798260505595,INCORRECT
104,pony,0.7773892444860374,0.02178165992316272,INCORRECT
105,pony,0.7998398926297355,0.015062373401371398,INCORRECT
106,pony,0.7831409462606831,0.005956192664537063,INCORRECT
107,pony,0.795050549683144,0.01605000835570436,INCORRECT
108,pony,0.7580284356183603,0.013390175168628504,CORRECT
109,pony,0.7593553530054674,0.011427544430563708,INCORRECT
110,pony,0.7873662740636884,0.016562342752578063,INCORRECT
111,pony,0.7656532129910949,0.009753011611122409,INCORRECT
0,psychology,0.7795573135414287,0.02043174554116467,INCORRECT
1,psychology,0.7940858885535209,0.031087282139573236,INCORRECT
2,psychology,0.869874807576831,0.020257178490802885,CORRECT
3,psychology,0.7498207395994634,0.013120831821593959,INCORRECT
4,psychology,0.7963941136060916,0.004241383192498005,CORRECT
5,psychology,0.8527489446753086,0.03951995836908129,CORRECT
6,psychology,0.8414841628603944,0.023056312587413363,INCORRECT
7,psychology,0.8151681202676998,0.017963990737550617,INCORRECT
8,psychology,0.8023835150282747,0.03796555637428023,INCORRECT
9,psychology,0.8161556495364605,0.07980394428001691,CORRECT
10,psychology,0.784178612374927,0.013504828328552598,INCORRECT
11,psychology,0.7718422984413943,0.004624053995988753,INCORRECT
12,psychology,0.74267058743235,0.026831001896709283,CORRECT
13,psychology,0.8167471190860096,0.02053273765721586,INCORRECT
14,psychology,0.7845627111483044,0.014323751229336823,CORRECT
15,psychology,0.7821715129660894,0.007729349965897803,CORRECT
16,psychology,0.8067040902566476,0.028608721701042783,INCORRECT
17,psychology,0.793103527511436,0.019266043120740095,CORRECT
18,psychology,0.7842823087904971,0.013895062283048376,CORRECT
19,psychology,0.8350598013012592,0.027605918451998446,CORRECT
20,psychology,0.7509848785887798,0.010873240073015489,CORRECT
21,psychology,0.8064715605301251,0.01834827036204234,INCORRECT
22,psychology,0.875481188111634,0.0443503020296655,INCORRECT
23,psychology,0.8039108952911092,0.02272236705598263,INCORRECT
24,psychology,0.7615660658975907,0.01887933486129101,INCORRECT
25,psychology,0.7865956259524698,0.017602610556039178,CORRECT
26,psychology,0.8654757495706592,0.05580594033294295,INCORRECT
27,psychology,0.8053447088031135,0.03166193607372714,INCORRECT
28,psychology,0.8146658622985371,0.007637286435905444,INCORRECT
29,psychology,0.8307411470069035,0.02217329634719889,CORRECT
30,psychology,0.8795198485514066,0.04589393303590694,INCORRECT
31,psychology,0.7826704912054968,0.02377806394291604,CORRECT
32,psychology,0.7877591127428173,0.020310792011460466,INCORRECT
33,psychology,0.8106494787043032,0.016940509563668882,CORRECT
34,psychology,0.8071614960041429,0.013190348477586156,INCORRECT
35,psychology,0.8246190942564342,0.02369057202188951,CORRECT
36,psychology,0.7490523820525207,0.0264531120135989,INCORRECT
37,psychology,0.845772218980577,0.004924329292643637,CORRECT
38,psychology,0.7419775210661885,0.012219769929150637,CORRECT
39,psychology,0.7184751816465728,0.006159469318866351,INCORRECT
40,psychology,0.7254394720614266,0.012541980205059589,CORRECT
41,psychology,0.7909942433192932,0.043410050416786694,INCORRECT
42,psychology,0.8381489361795313,0.010087835432353476,INCORRECT
43,psychology,0.8136704918610005,0.03701623358002759,CORRECT
44,psychology,0.8093890845708902,0.015511400061114844,CORRECT
45,psychology,0.8235798658276835,0.023277249806862965,CORRECT
46,psychology,0.8094550248400729,0.019345481859619484,CORRECT
47,psychology,0.7303394892857549,0.010484585804874103,CORRECT
48,psychology,0.7590552813558555,0.03454003726173138,CORRECT
49,psychology,0.7916935551328279,0.012344830329139356,INCORRECT
50,psychology,0.8109519995380232,0.022444708978417882,CORRECT
51,psychology,0.8285394466556869,0.043052821509981354,CORRECT
52,psychology,0.7697840397913435,0.01875508798007719,CORRECT
53,psychology,0.7924259190896545,0.053879548726014415,CORRECT
54,psychology,0.8292749565149743,0.014017019280348375,INCORRECT
55,psychology,0.7520379400218352,0.015857960508061986,CORRECT
56,psychology,0.7632892602373511,0.007042219589371568,CORRECT
57,psychology,0.8387720352433325,0.02859252439451454,CORRECT
58,psychology,0.8420552064064042,0.015548818536730957,INCORRECT
59,psychology,0.8528724435343801,0.011272805052900736,CORRECT
60,psychology,0.8211351774050559,0.026295266510969584,CORRECT
61,psychology,0.8108588251913526,0.026690313531486765,CORRECT
62,psychology,0.7661212569533042,0.01670186684949082,CORRECT
63,psychology,0.7670849800812178,0.013661175075417642,INCORRECT
64,psychology,0.7571307551517144,0.03048826266754634,INCORRECT
65,psychology,0.7798937955964553,0.024170612587092966,CORRECT
66,psychology,0.7969452097415456,0.012111866400520421,INCORRECT
67,psychology,0.8103616730354807,0.025914841829229873,CORRECT
68,psychology,0.7881347698864797,0.01432658821880295,CORRECT
69,psychology,0.7665919193861942,0.012827096992276577,INCORRECT
70,psychology,0.8054841282616001,0.010353763632779622,INCORRECT
71,psychology,0.8551429243008151,0.016190548503984936,INCORRECT
72,psychology,0.8040388812144575,0.02555190221172654,CORRECT
73,psychology,0.8287803616803108,0.017959308002721164,INCORRECT
74,psychology,0.7437609697644688,0.016843778453825786,INCORRECT
75,psychology,0.8102544566305137,0.03676152001170996,CORRECT
76,psychology,0.7778794251344314,0.01548159366114299,INCORRECT
77,psychology,0.7369564406553226,0.03881071608867792,CORRECT
78,psychology,0.8071046486242577,0.012994729047309805,CORRECT
79,psychology,0.8360937852567353,0.03616914612648081,CORRECT
80,psychology,0.8119739385286869,0.026403818972930315,CORRECT
81,psychology,0.7740992125480195,0.058376227315329654,CORRECT
82,psychology,0.7786861218638684,0.012970512393915112,CORRECT
83,psychology,0.7570727036862118,0.011713858088260198,INCORRECT
84,psychology,0.8014569367034329,0.013699134191047402,CORRECT
85,psychology,0.7774447050485617,0.030656949763986474,INCORRECT
86,psychology,0.7860153998942029,0.055819515054547963,INCORRECT
87,psychology,0.7326483039127525,0.013240389918605766,INCORRECT
88,psychology,0.8450482355894118,0.02435335441940223,CORRECT
89,psychology,0.7812669549988569,0.011255834812536225,INCORRECT
90,psychology,0.8733048902585834,0.018921401007127248,INCORRECT
91,psychology,0.7941782101104506,0.02907128843669593,INCORRECT
92,psychology,0.788178384822408,0.022294120743604373,CORRECT
93,psychology,0.7749872483461689,0.030196501471052795,INCORRECT
94,psychology,0.7376636590056882,0.005617075001756788,INCORRECT
95,psychology,0.7757781577950096,0.013478016350552124,INCORRECT
96,psychology,0.7261056036944294,0.008591605712733985,INCORRECT
97,psychology,0.7691704087508113,0.005450650174765426,INCORRECT
98,psychology,0.769229955501036,0.017872169365878765,INCORRECT
99,psychology,0.8277173937907851,0.03505173155379826,INCORRECT
100,psychology,0.7356651776465687,0.024528251880342467,INCORRECT
0,robotics,0.833732430858625,0.015159119416444322,CORRECT
1,robotics,0.7971656614552268,0.009628788903525587,INCORRECT
2,robotics,0.9004552195118549,0.019736314741931604,CORRECT
3,robotics,0.8111546784363848,0.017543208945102307,INCORRECT
4,robotics,0.8208060655219385,0.014698566371724842,INCORRECT
5,robotics,0.831597078387142,0.02410347874692631,INCORRECT
6,robotics,0.8382471921384559,0.030418337185003197,INCORRECT
7,robotics,0.876098844389449,0.008506245960395953,CORRECT
8,robotics,0.8156550581443558,0.012694908263463311,CORRECT
9,robotics,0.8250914696676201,0.01264024444176004,INCORRECT
10,robotics,0.8047829887370241,0.017861573976174494,INCORRECT
11,robotics,0.8497832818887822,0.019432992520708514,INCORRECT
12,robotics,0.828523819068965,0.008574240441534098,CORRECT
13,robotics,0.8578761767084595,0.040406318803278274,CORRECT
14,robotics,0.8380735215325165,0.016779768557294572,INCORRECT
15,robotics,0.8519641186048106,0.005138036299583315,CORRECT
16,robotics,0.8488780132983769,0.013756021013627495,INCORRECT
17,robotics,0.8761711448808792,0.019461299118071262,INCORRECT
18,robotics,0.8482403248382929,0.020233073010529234,INCORRECT
19,robotics,0.8430407105077276,0.01931245676588922,INCORRECT
20,robotics,0.8416494640177908,0.00782070942591584,INCORRECT
21,robotics,0.8549537660287196,0.041844139146534065,INCORRECT
22,robotics,0.8002893404437411,0.022978335435913655,CORRECT
23,robotics,0.8379450861025695,0.0018414103088846279,CORRECT
24,robotics,0.8129667551167034,0.016613560807311245,INCORRECT
25,robotics,0.8443401592380864,0.04184413979503099,INCORRECT
26,robotics,0.8429788707394488,0.014046728190688862,INCORRECT
27,robotics,0.8428729259556582,0.04186917101363119,CORRECT
28,robotics,0.8746438415407741,0.027389253346040476,INCORRECT
29,robotics,0.8259886403325706,0.03315098148310347,INCORRECT
30,robotics,0.8359940644597169,0.006050451878191199,INCORRECT
31,robotics,0.7945219470708087,0.0077319250339134005,INCORRECT
32,robotics,0.8293083392348112,0.01815877849787184,CORRECT
33,robotics,0.850904070355387,0.025391425090381503,INCORRECT
34,robotics,0.8211993958083604,0.006471257056602453,CORRECT
35,robotics,0.807495656868224,0.015228650039230018,INCORRECT
36,robotics,0.8417294126749483,0.04224684795069533,INCORRECT
37,robotics,0.8482111400621094,0.0036427237095497667,CORRECT
38,robotics,0.9237845871338684,0.07312197549413468,INCORRECT
39,robotics,0.7853657822434628,0.007730734666489658,INCORRECT
40,robotics,0.8669493242585663,0.009704500557884632,INCORRECT
41,robotics,0.8296104702491744,0.011202630804612923,CORRECT
42,robotics,0.8625042869131612,0.03460900407915579,INCORRECT
43,robotics,0.8326852391897328,0.004277495429648948,INCORRECT
44,robotics,0.8380880057319201,0.009535304888677154,INCORRECT
45,robotics,0.8895711122813345,0.021953115167489656,INCORRECT
46,robotics,0.8303644993945638,0.010116363890246616,INCORRECT
47,robotics,0.8469272414760446,0.0013971100960109561,CORRECT
48,robotics,0.8543495539169517,0.024003445700174875,INCORRECT
49,robotics,0.8807100910518195,0.03652349684477951,INCORRECT
50,robotics,0.8510575918216776,0.019672193786861247,INCORRECT
51,robotics,0.8065150454493333,0.009544590822143317,INCORRECT
52,robotics,0.8028353803201954,0.0038341345305943353,INCORRECT
53,robotics,0.8392446426342475,0.01381767080144991,INCORRECT
54,robotics,0.8694530752240859,0.03799202343672814,CORRECT
55,robotics,0.8741268341218865,0.0205727063761717,INCORRECT
56,robotics,0.8318944737261239,0.010281113871172254,INCORRECT
57,robotics,0.8680344892565154,0.01822524992060548,INCORRECT
58,robotics,0.8926802042905142,0.014318737205393561,INCORRECT
59,robotics,0.8826344801094993,0.023192014560573626,INCORRECT
60,robotics,0.8481407035446975,0.017319011465189327,CORRECT
61,robotics,0.9015139988668092,0.02964166647464206,INCORRECT
62,robotics,0.9034003011294756,0.03030310436234085,CORRECT
63,robotics,0.8750518681074343,0.05746430792012036,CORRECT
64,robotics,0.8560365670184321,0.024538025055637624,CORRECT
65,robotics,0.8865022919870686,0.02342982921510106,INCORRECT
66,robotics,0.8352811607408789,0.02304562128433396,INCORRECT
67,robotics,0.859620381451495,0.017704076301289673,INCORRECT
68,robotics,0.8525051768557799,0.04535789445240457,CORRECT
69,robotics,0.8724478694795115,0.020246833147384624,CORRECT
70,robotics,0.8736576080695078,0.019950459148653787,INCORRECT
